,Date,OptionPrice,StrikePrice,OptionSymbol,ExpiryDate,FuturePrice,OptionType,tte,IV
196105,2023-04-24 10:58:00,10.45,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1884.55,p,0.012755555555555556,0.14850482662415077
196111,2023-04-25 13:08:00,8.2,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1885.7,p,0.008394444444444444,0.15710065284802588
196113,2023-04-19 12:47:00,18.1,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1879.5,p,0.024452777777777778,0.15221137028165216
196117,2023-04-26 12:26:00,11.25,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1875.95,p,0.004511111111111112,0.18047873758564986
196122,2023-04-17 13:21:00,30.05,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1890.0,c,0.032358333333333336,0.18281458197713174
196124,2023-04-25 13:01:00,52.0,1880,KOTAKBANK25MAY231880CE,2023-05-25 15:30:00,1886.0,c,0.0844138888888889,0.22427812988654292
196125,2023-04-26 11:17:00,5.1,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1871.05,c,0.004702777777777778,0.17278238131237345
196129,2023-04-25 13:06:00,32.4,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1887.05,p,0.0844,0.1640776050317324
196131,2023-04-20 15:03:00,34.9,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1884.75,p,0.09607500000000001,0.15994798344099387
196134,2023-04-24 12:50:00,10.2,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1885.75,p,0.012444444444444445,0.15360412565469359
196135,2023-04-19 12:51:00,19.4,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1880.7,c,0.024441666666666667,0.16242235891984727
196138,2023-04-18 14:20:00,34.5,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1890.0,p,0.10419444444444444,0.161909970215356
196139,2023-04-26 12:50:00,4.5,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1870.25,c,0.0044444444444444444,0.17044580535370063
196140,2023-04-13 15:16:00,26.8,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1871.0,p,0.04003888888888889,0.147002329636938
196144,2023-04-25 11:05:00,34.9,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1882.95,p,0.08473611111111112,0.16640842216101479
196145,2023-04-25 11:32:00,13.0,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1883.45,c,0.00866111111111111,0.16017667560415272
196148,2023-04-24 13:05:00,9.8,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1886.05,p,0.012402777777777778,0.150542273222144
196150,2023-04-25 09:29:00,35.9,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1880.4,p,0.08500277777777779,0.1650875060877056
196156,2023-04-24 10:45:00,11.1,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1882.8,p,0.012791666666666666,0.146661766484102
196159,2023-04-25 10:48:00,13.55,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1885.05,c,0.008783333333333334,0.15398710569131735
196160,2023-04-24 12:23:00,35.8,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1883.25,p,0.08851944444444444,0.1674879375099829
196168,2023-04-25 09:37:00,8.95,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1883.3,p,0.008980555555555556,0.1478510711799857
196172,2023-04-18 14:02:00,16.05,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1888.6,p,0.028244444444444444,0.15876653296837076
196175,2023-04-25 13:12:00,8.2,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1885.85,p,0.008383333333333333,0.15812618742431292
196178,2023-04-24 09:40:00,10.75,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1883.1,p,0.012972222222222222,0.1431419049189202
196182,2023-04-25 10:38:00,34.5,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1884.25,p,0.08481111111111111,0.16732847219108837
196184,2023-04-25 10:06:00,11.95,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1880.3,p,0.0089,0.1709902179647057
196192,2023-04-17 13:06:00,63.0,1880,KOTAKBANK25MAY231880CE,2023-05-25 15:30:00,1887.4,c,0.1084,0.23943750593355267
196201,2023-04-25 13:02:00,12.75,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1885.85,c,0.00841111111111111,0.13849255227914406
196202,2023-04-25 15:28:00,6.45,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1886.65,p,0.008005555555555556,0.13987776055980047
196207,2023-04-24 12:56:00,15.35,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1889.25,c,0.012427777777777777,0.11996929246712472
196208,2023-04-26 15:07:00,10.3,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1875.65,p,0.004063888888888889,0.1661759963971557
